Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Price,
5.571957616,7.222152718,5.15,722115.1243,
6.53528588,7.151596571,6.23,1085103.003,
5.390035654,6.783346706,4.47,1037033.039,
6.182507003,8.135098421,6.13,1316206.247,
5.407514629,8.243178477,3.11,1137069.307,
5.312268019,7.834925575,4.07,1248689.601,
7.738422514,6.916735342,2.31,1939603.131,
5.409128311,8.951344401,4.06,1048800.651,
6.870971793,8.217176714,5.49,1028275.104,
5.17468109,5.220126532,3.42,642646.439,
7.579366477,6.822502872,3.15,1812209.137,
6.402339097,7.423947631,3.3,1139959.933,
6.727455877,6.844712274,2.04,1673538.169,
6.49722241,7.028679218,5.02,1324845.863,
5.060596059,6.063680473,4.01,916717.6047,
7.703566148,9.652003929,4.23,2115010.704,
5.804627226,7.147718742,3.16,696014.4677,
6.45972994,8.725138633,5.17,2021310.792,
5.261432252,5.053065889,2.49,253185.7015,
6.855622576,6.051938963,4.37,911247.817,
6.114043517,7.065028292,4.02,1573288.818,
5.720481801,6.414774565,3.36,1463383.487,
6.980594587,7.486903794,3.24,1366854.241,
6.986938461,6.262991666,3.12,1347904.395,
5.623071765,5.546842196,2.43,913397.0869,
6.807573257,7.290495553,5.28,1613414.233,
5.119941049,6.929686495,3.4,928563.8216,
3.909432709,7.763453654,4.36,994654.4094,
5.904146627,7.308664006,3.3,1434144.261,
5.232203993,5.458379949,2.01,1382787.325,
5.264487765,5.416410273,2.16,962591.6566,
6.90536678,7.085086291,3.34,1373528.558,
6.733798591,7.624094724,5.19,1558639.881,
7.374954969,5.793589812,2.08,1533815.882,
7.470063235,6.122908818,2.41,1791771.289,
6.464507574,7.45932335,5.27,1274983.648,
6.064374258,6.718719308,4.02,1176437.919,
4.521073951,6.847854216,3.17,1530172.525,
7.240433776,6.700315713,3.12,1825858.255,
6.463362271,5.625555164,3.48,974599.9588,
4.968478883,6.665318115,4.1,856261.6152,
7.328201439,7.422304752,6.08,1903533.084,
4.840861723,7.345925208,5.01,1629640.53,
5.825433141,7.878756751,4.29,1192672.334,
5.586017083,5.929137508,4.26,1068856.227,
7.052158313,8.433007791,6.29,1535844.896,
5.231732411,8.454274609,3.05,1033155.329,
5.188491937,7.152361081,4.32,1530013.449,
4.509879994,5.771422322,2.3,1131225.76,
4.438324285,7.793078979,3.27,1347225.945,
4.416729235,6.756375842,4.25,676738.7155,
6.512186978,5.656993706,2.36,1437755.772,
5.831390667,5.67083293,2.01,744741.9093,
6.00708895,6.710290608,2.02,1230628.986,
5.254398751,8.952151664,4.49,1976170.089,
2.797214954,5.184568923,4.19,1033864.635,
8.112336189,7.694744789,6.35,1558572.243,
6.489971718,6.234253209,4.19,849180.846,
6.77840388,8.04449668,4.49,717661.556,
5.443881966,6.822376992,4.09,1187090.948,
4.982101501,7.860718492,3.17,1326946.725,
4.145068881,7.316436479,4.05,1245785.051,
5.425916412,7.691914339,6.28,1331897.457,
6.420174477,8.016993185,4.49,1472337.699,
7.098641928,8.120948,5.48,1130221.298,
7.371844252,6.21934521,3.35,907462.4512,
6.286364384,5.948392094,4.05,1581817.407,
5.805220326,7.384763646,4.48,1441576.847,
6.421532075,5.613752443,3.36,820250.3895,
7.680416377,6.38769374,4.05,1293461.798,
5.148301396,5.573351069,3.1,1288122.624,
6.229226568,6.048691881,2.09,1361007.562,
4.819569567,5.661759509,4.33,1084427.093,
7.777005685,6.114027236,2.46,1638094.538,
5.915846068,7.773270475,6.09,1197437.344,
5.688943049,7.217268472,4.06,928210.7615,
7.030043246,6.641954185,3.33,1367619.923,
6.602187413,6.861369598,2.37,1486401.321,
7.543491994,5.880753234,2.04,1555510.38,
6.684223313,7.223921451,3.4,1434240.356,
5.422936008,7.724147821,5.12,981785.0592,
5.806349904,5.614777225,4.13,1005431.451,
6.422957743,7.357500686,4.2,1346049.656,
6.443855517,6.321704336,2.06,942397.0665,
6.976452346,6.341021454,3.04,1812765.957,
5.593646348,6.504090907,4.37,981559.8117,
6.364692293,8.708421218,5.35,1914509.521,
4.087470353,7.284399325,5.44,1034366.778,
5.784734099,7.257371803,6.34,1795222.736,
5.097871244,5.330953291,3.41,965491.8698,
4.485615106,9.115588252,4.01,1384802.464,
5.140235063,6.611755918,2.02,1902814.527,
4.602924852,8.698535841,5.22,923830.3349,
7.612180356,5.945618541,2,1074646.865,
5.604022661,7.844857974,5.44,1069292.327,
5.108147652,5.456042407,4.4,1065679.121,
7.105245344,4.696139828,4.49,855667.1793,
5.613664582,6.598793212,3.48,985462.2455,
4.367778621,5.52781326,4.38,664298.9713,
4.939216005,8.062721575,5.19,603714.7886,
7.240607851,6.872539968,3.16,1300133.967,
5.421296393,7.365242715,4.17,1095391.799,
6.352098251,6.578461831,2.06,1357797.91,
5.628880622,7.230377999,3.45,730739.419,
6.827844193,8.13606691,6.26,1115627.78,
6.166026443,8.142657828,4.01,1204753.002,
5.887433136,7.222302024,5.14,1441526.837,
4.55512299,8.28066894,6.27,1336743.383,
5.292655939,6.252545271,3.1,742705.2667,
5.643085828,6.751950547,3.39,1150438.949,
5.092458963,6.723412347,2.42,1326846.699,
5.332712246,6.198476365,3.49,1252663.621,
6.436740579,6.704929106,3.14,1359762.694,
7.148713116,7.546065991,6.3,1778013.334,
6.376389685,8.51382556,5.47,1109059.054,
6.4803921,4.595996066,4.39,1038939.523,
5.043992564,6.400131741,2.33,1003701.05,
5.527459817,7.315695461,6.43,1086829.246,
8.554883548,6.160047887,3.29,1727982.987,
4.666786166,9.086573466,5.17,1133139.926,
7.844341417,6.766797876,3.45,1460758.626,
7.077079395,6.501047493,3.15,1900789.237,
4.525886521,7.1011494,6.13,1157759.465,
6.212784993,6.141204525,4.24,1603075.237,
6.114928189,7.318214495,4.44,1218264.021,
6.41914278,8.324158847,4.27,1002023.358,
5.145432924,4.964948322,3.44,742016.0552,
5.037141656,6.710463797,4.14,1023862.984,
7.027982522,7.864664257,4.02,1578136.165,
4.624515677,8.150426883,6.34,1121093.175,
6.98123544,4.621370129,2.18,893802.0888,
6.046181641,6.095861522,3.34,955165.6126,
2.797619027,7.932947104,3.45,589969.6429,
5.440212328,8.419111938,4.48,763874.0645,
6.069941833,6.372398797,3.19,1513223.535,
3.743747008,8.561796629,4.38,1036338.239,
4.760500633,6.887956037,2.03,1075723.51,
5.165545017,6.98417078,2.44,1086708.661,
5.356004823,8.460983082,3.4,1381272.881,
6.027467991,5.160239504,4.35,691854.921,
5.535460544,7.911090902,3.02,862376.7533,
3.951706343,7.427763731,6,667428.2537,
5.830789449,6.693980074,2.06,624244.9444,
5.744456336,8.032013781,4.23,1282365.462,
7.07704582,6.828565661,3.02,1479063.214,
5.581375383,6.708209555,4.38,1342067.961,
6.566847303,7.031462634,6.33,1538039.599,
4.912091805,5.702489233,3.03,815593.7638,
6.668440341,7.281330178,5.2,1391159.434,
4.235227141,6.045984022,2.1,727366.9474,
5.674787892,6.850385846,4.24,1053484.869,
6.172905754,6.947640454,3.14,1519928.485,
5.175115447,6.584406172,2.27,918533.6164,
6.53420019,7.159312422,3.17,1523801.748,
5.799667345,7.601511718,5.06,1020041.747,
5.206021932,5.744059838,2.33,901752.6805,
3.711992007,7.091023791,4.07,369433.355,
6.338760748,6.973520294,4.06,1318058.063,
6.677102937,6.805077943,2.02,1060966.741,
7.456011558,6.495059665,2.34,1584615.574,
4.00349912,7.860026769,5.36,814378.4821,
7.306306207,7.091689114,6.49,1536208.366,
7.821571971,7.761780242,4.38,1388209.219,
5.402463497,6.515683338,2.38,919963.0086,
6.4605773,7.811778751,5.4,1978629.875,
7.727702169,7.350285077,3.18,1928728.792,
5.847392817,8.243485303,3.14,1520956.997,
6.165940949,6.544756878,3.18,1414259.775,
4.998556609,6.338758115,4.06,826483.7133,
7.023894364,7.555095571,6.49,1079951.155,
6.56903564,5.567667216,2.04,1545961.608,
7.131827185,5.590037495,2.44,1374117.067,
5.700556896,4.347851966,2.14,957806.0027,
5.236222694,8.291286244,4.21,1096543.306,
6.39460141,7.349362924,3.29,1412806.286,
5.655710429,7.542399502,4.39,1527961.835,
6.52580156,7.655534462,5.25,1340074.653,
6.615897641,6.021413188,3.23,880851.0552,
7.171105601,5.652291126,4.16,1324470.441,
6.282141494,6.334296043,3.16,1034539.831,
5.510351616,6.138456661,4.38,1079000.316,
5.412264971,5.539286519,4.06,883021.8964,
6.773009189,7.937850728,4.02,1434835.953,
4.970859464,7.145445356,4.4,670734.674,
4.851854053,8.114001386,3.25,1228978.233,
7.163024214,7.112154127,6.46,1210046.741,
5.557317234,8.10641716,5.05,1446978.86,
6.376728984,6.220987362,3.37,1872191.548,
6.263150571,7.550648511,5.26,1270963.563,
5.835000552,7.208567965,3.4,1145804.269,
6.731999392,7.617260642,4.25,1574211.649,
4.597388768,7.39163972,6.19,863448.3924,
6.090554632,6.426440694,2.23,1805502.34,
6.380243917,6.540484451,4.06,1312637.288,
5.230819307,6.354214252,3.36,697212.3669,
6.82237746,7.493603632,3.01,1475349.552,
5.083722418,7.19915619,5.02,1383783.912,
5.375329206,5.441100447,2.11,1166602.408,
7.239873332,4.290193826,2.33,934744.0335,
6.765351422,7.624824352,5.16,1625166.648,
4.946625741,6.99004611,2.2,1268964.795,
5.986102882,9.044253195,6.07,1792753.5,
8.096904376,6.262020744,2.12,1434323.825,
5.307020052,7.197980571,3.19,1532644.849,
4.404481479,5.596535837,4.4,420122.9995,
4.790862241,6.695281011,4.26,825178.3506,
7.143491858,6.341483733,4.37,1112294.776,
6.537043567,9.458466363,3.08,1639099.378,
4.651052129,8.994340536,6.09,1162854.552,
6.094363055,7.459029642,4.47,803270.1278,
6.520859829,8.167257906,4.1,1103485.707,
6.281291995,6.40881853,2.37,1005946.767,
5.412142905,5.481830335,2.37,904789.6122,
4.138822758,6.812797156,2.33,985059.3058,
6.746467066,5.847422997,2.4,1430641.632,
6.510242049,8.073235752,6.48,1147442.952,
4.671945839,9.067015091,4.21,1046818.07,
6.269963499,8.451354903,6.39,1501303.964,
4.067165987,7.741792788,6.33,802846.1223,
4.744846794,7.695977026,6,1005089.894,
4.684023322,7.066190381,3.11,1288199.153,
4.560751288,7.864482284,5.17,1364194.94,
5.453775336,5.994692018,3.2,736897.4095,
4.628985286,7.433211707,3.14,1592175.512,
5.142555284,7.586326004,4.07,1169050.985,
6.49751577,8.409296295,3.21,1227659.772,
6.133814798,6.973450286,2.3,1261491.425,
5.855157831,6.009883204,4,1238929.11,
6.360502188,7.536445204,3.46,1031121.814,
6.326602838,7.434332176,3.07,1571848.231,
5.195406378,8.368912846,6.27,1223915.253,
4.83574934,6.254684423,4.26,906011.3853,
6.535113382,7.600079861,3.1,1365945.083,
5.019207539,8.563584453,4.35,1152145.912,
6.541420585,7.575107074,5.43,1455737.135,
5.238705847,8.065218843,3.1,1537864.882,
7.29616924,7.728127007,5.19,975913.1051,
8.09422833,6.137134572,2.32,1401560.917,
4.479713621,6.543319113,3.25,865816.6759,
5.45474325,7.463829891,4.19,1076438.975,
6.977645788,5.887910668,2.33,1166333.887,
4.888658789,6.920656535,2.25,1638541.939,
5.74365419,6.594555343,4.34,1138885.104,
6.401391355,7.78776442,3.3,1300389.351,
6.244759466,7.424439137,5.39,1239318.131,
7.203329692,5.278282131,3.35,1168126.213,
5.736088454,6.974916493,3.26,735660.4558,
7.012357879,7.123989663,4.37,1066279.879,
4.047392572,5.167324385,3.24,454234.3344,
6.483290627,7.700597346,4.37,2092949.861,
5.285897173,8.171204681,3.2,1245947.102,
5.285608709,7.434268576,4.48,709348.2237,
7.554540735,7.06914872,5.18,1500472.827,
6.249813527,7.685292055,6.05,1641749.651,
6.159813607,7.906097999,3.35,1235750.602,
7.712575337,8.004989583,5.26,1730662.393,
5.114133097,8.170605213,6.5,1299673.742,
5.48873719,6.248574073,4.07,1250958.248,
6.917915992,8.802044047,3.14,1554301.938,
6.759943984,5.736983352,3.29,1493623.416,
6.842596033,6.697002821,3.33,1419158.959,
8.211941139,6.741321909,3.27,1910484.642,
6.132493498,5.755817808,2.5,1578319.89,
7.311920548,7.679306124,3.32,1200401.989,
5.777764619,7.698070337,3.36,1566015.431,
6.520997522,6.473487358,3.41,1218200.812,
5.591470874,6.547357282,2.3,718869.4006,
7.036672003,4.946874791,4.02,919207.0276,
5.143167064,5.679461819,3.03,1397680.241,
5.880044809,6.229965287,3.39,1630438.854,
5.953714976,4.675286127,4.18,670063.0223,
6.448438039,5.889162188,2.04,1406435.806,
7.255851198,7.577655975,3.46,1524968.147,
7.675215023,7.73860842,6.41,1509929.832,
7.520286358,6.273771049,3.14,795507.8434,
6.711817274,8.297225256,4.25,1218509.145,
4.519336224,7.513249158,4.47,1082825.638,
6.959106464,8.574282238,4.26,1924561.807,
3.939501102,8.342808203,6.09,1107031.246,
5.112366999,6.939158712,4.22,1191261.869,
5.978157617,7.439755516,5.04,1071013.257,
7.003591866,5.187313979,3.34,1245749.594,
5.985709726,5.799201196,3,378466.4202,
4.265906407,8.026969038,4.47,1267986.688,
5.443868938,7.545896921,3.23,1265760.2,
6.49247322,6.870963691,2.38,1185616.34,
5.964358336,6.151416285,4.16,1156853.365,
5.608651533,6.269461559,3.47,1038177.045,
6.021179413,8.512698471,6.31,1385776.507,
4.365120554,6.303023843,4.2,1236308.28,
6.581810116,5.210848294,4.17,819027.5987,
7.951045847,6.225801975,2.5,1433493.802,
6.168072462,6.544943902,4.09,1794212.186,
5.294021299,6.87922624,2.35,752842.676,
5.947639943,8.157378891,3.4,1690540.682,
5.305023511,7.440832318,4.49,1086181.753,
5.417913991,4.891429666,3.16,334485.1931,
5.30313107,6.612386211,4.46,1096912.036,
6.047006369,8.691406617,5.44,1628830.08,
5.185346416,7.356114505,3.1,762402.1788,
4.266667666,6.546822456,4.3,304239.2824,
6.5730532,5.668122841,4.24,880214.2119,
4.710401083,6.455829823,2.31,691941.3966,
5.076125193,6.609567161,4,578593.5339,
6.520076378,5.332060289,4.17,1798521.605,
6.097975812,7.662028015,6.4,1086735.913,
5.073982252,5.859494341,3.23,936553.7043,
5.87778176,5.98569242,4.08,789632.6932,
4.590640925,5.976776613,3.43,738431.8311,
4.210230261,5.849575569,4.29,1254912.463,
6.512306616,6.679597943,3.35,1566253.096,
5.205089397,6.951617257,2.32,395901.2501,
5.676505886,7.214152222,6.17,1028966.368,
7.25610679,9.46718066,4.32,1816152.267,
6.740467868,8.101142651,3.48,1459540.133,
3.738592971,9.654555761,3.37,1223261.462,
4.535080533,7.880314033,4.35,1272180.197,
5.414388206,7.390197491,5.17,933306.2877,
6.9096787,6.031215138,2.18,1130108.023,
5.446896644,7.817517771,3.33,1795428.774,
4.11440652,6.946618149,2.35,911901.1553,
5.748358135,7.027626839,3.29,874572.1627,
4.225150749,6.278178093,4.44,840682.6089,
6.598903526,7.592488418,6.5,1473071.954,
5.029914596,7.932589428,3.19,887016.9764,
6.644227477,5.809245851,2.19,1102062.098,
5.965785165,6.058563107,2.26,1473372.164,
4.982479429,7.606218178,6.26,1092701.392,
6.779487239,6.525679549,2.37,1044999.343,
4.493521763,6.762292739,4.18,943668.4824,
5.980521388,7.790399376,3.05,1535781.394,
5.822977304,7.475893327,3.44,1742350.962,
6.478153601,6.832220863,3.22,1158171.725,
6.634227875,6.0176939,3.49,1585348.095,
6.156221637,7.166149036,3.32,1618721.138,
4.911607148,7.211582711,5,1228532.301,
5.035977362,5.705233513,3.42,832536.8854,
6.719223964,7.080329021,6.43,1273120.259,
5.66966826,6.074014508,3.4,899186.1569,
5.647698012,5.60075524,3.1,615555.4936,
3.824204216,7.360601848,4.33,679922.2521,
6.307488644,6.442186822,2.47,1511839.355,
6.575776483,6.713386226,3.5,1168845.815,
4.977647692,6.04232838,2.2,1151406.784,
4.772390467,9.802010414,3.26,891661.6959,
5.190195988,7.058340475,6.26,1055417.658,
4.942336939,7.585177714,3.44,1336858.51,
6.988414104,5.955308381,2.34,1632943.349,
6.641591972,8.839164028,5.32,1590336.417,
7.609566758,6.309588608,3.45,1668905.285,
6.54397761,7.718658025,3.09,1670256.59,
5.745559669,7.276102286,5.39,999408.2511,
4.825295823,7.683450306,5.09,925163.746,
4.876857037,7.555253094,3.19,1375215.062,
5.847588383,6.5851681,4.46,562839.4687,
4.808295864,7.039707564,5.43,1844929.156,
4.680231514,7.227793179,6.11,904497.3171,
6.375035825,6.728146141,4.05,1479603.756,
5.462484808,7.55361501,4.34,1094574.185,
6.040724795,7.017644669,4.36,1235681.793,
6.724739783,8.002862631,6.07,1156979.915,
6.019769173,8.475151526,3.03,1545507.565,
6.045551552,6.853548682,3.09,1342997.645,
6.767670532,6.906675287,4.35,1178846.066,
6.433224496,7.321193643,4.13,1335830.792,
5.156863738,7.34281991,3.1,786430.8996,
6.316474482,7.626221606,5.36,775325.9163,
7.087719083,6.896913561,2.21,1238396.412,
5.240208621,6.392023266,4.15,1317467.582,
5.540480219,7.310950344,6.47,1384798.011,
5.057578392,7.681141173,3.39,1504315.619,
4.473980878,5.345303337,4.28,626085.933,
6.033779428,7.607406817,3.31,1057308.29,
5.181975721,7.672171953,3.41,1095768.733,
5.796217842,7.222545956,6.18,1630434.841,
7.283622113,5.870970801,2.26,1109559.852,
5.786071498,6.997699538,3.09,987026.3707,
5.3537463,8.111956976,3.13,1296121.432,
5.334503838,6.250587876,3.36,800628.747,
5.60570332,6.633718839,4.31,785399.1395,
5.979565704,6.100990731,3.02,953819.2096,
5.012767242,7.155824839,4.29,1299924.798,
6.214932467,7.36986965,6.3,1328586.29,
7.985437862,7.175769541,3.21,1551390.379,
5.767539241,6.704845785,3.24,533386.7712,
6.63541412,6.622449677,2.1,1501103.493,
5.29531774,5.469354825,2.01,956764.0141,
4.76799751,7.248287754,6.07,644142.4757,
6.172536643,7.831781332,3,1392313.726,
6.042906909,7.42352677,6.27,1189069.105,
5.553856476,6.286928355,4.36,923971.5832,
3.881794238,7.518133849,4.45,720059.8348,
4.51492234,7.45446456,5.1,1309938.767,
4.936370911,7.14637679,4.14,1196996.681,
5.790963732,6.978865478,2.02,959102.081,
7.243606997,8.522705293,5.46,1735416.921,
6.578553646,7.383852503,4.17,1500481.76,
6.783950659,7.798627625,3.4,1099351.354,
6.889045997,8.432092837,3.17,1460364.3,
6.121209663,6.723680569,2.2,1371640.932,
6.691542065,7.859604452,3.47,1739761.373,
7.206856384,6.5900353,4.4,1143672.825,
6.210086642,5.470122703,4.45,1113313.409,
5.300326049,6.077988865,4.01,920747.9113,
6.364718802,8.271405144,5,1560615.501,
6.291192186,7.609961509,5.44,1023595.113,
7.292058586,6.566399296,4.44,1577462.034,
7.626934345,6.134192933,3.12,1366405.972,
4.927543161,6.41686771,4.32,1403802.502,
6.107498549,8.561687059,6.1,1431406.513,
7.266680745,5.575816267,4,1167626.736,
6.233812726,7.252915778,6.07,880402.7569,
7.0931575,6.924672834,2.27,1428693.93,
6.1360608,6.8201874,2.23,1301935.92,
6.634130356,6.29647314,2.29,1506656.826,
6.819396084,6.025570211,2.27,866689.0912,
4.498635082,6.46266541,2.49,1017105.371,
6.106621062,8.385028696,5.32,1480328.345,
5.220084746,5.164151599,2.01,738411.5218,
6.270470462,6.7603218,3.25,1314245.82,
5.27400517,8.940145882,6.09,1587622.641,
4.861800892,6.60679465,2.45,1124424.927,
5.544221047,7.795138242,5,299863.0401,
3.690574063,7.415055719,4.41,873515.9385,
6.251368329,6.582998318,4.21,1083187.427,
6.051114759,6.829266648,2.32,1598593.733,
8.916092945,6.291818148,3.05,1798927.098,
6.512462078,7.522803799,6.29,893541.4569,
5.577860353,7.393212138,3.46,1032043.212,
6.605518322,7.6819339,5.11,1412776.577,
6.062056239,8.747066092,5.46,1621700.463,
6.697178012,7.018083429,3.22,1343162.637,
5.895957277,8.225442732,4.18,965074.8047,
5.504488306,8.19300677,6.34,1253609.764,
7.019584803,7.285191879,6.18,1399979.667,
7.535710562,7.560199123,3.15,1451658.877,
4.787487797,8.017914452,3.12,1032346.87,
6.381165621,8.995983689,3.05,1201110.294,
3.607404727,7.96045754,5.36,1185160.861,
7.080239915,7.619312876,3.03,1641226.584,
4.267963158,8.824855567,5.01,1203094.09,
8.104891037,6.211783186,2.45,1343394.634,
5.978276738,5.666756834,3.4,1213852.473,
6.802426876,6.740965492,3.22,581200.0967,
5.017667006,4.683749947,2.1,877566.822,
7.803594948,8.126458145,3.49,1843979.304,
6.012357693,6.765692399,3.21,1113647.87,
6.910734248,6.467064994,2.06,1120439.365,
5.394285017,8.430838923,3.14,1694139.127,
6.421407032,6.921320356,2.45,1197307.146,
6.073122168,6.229591316,3.05,1168822.817,
